"Project ID","Res.","Tissue","Condition","Source","Target","Ligand","Receptor","Pathway Name","Prob.","P-value","Evidence","Bubble Plot"
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Endothelial cells","Lamb2","ITGA1_ITGB1","LAMININ","0.029","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Endothelial cells","Lamb2","ITGA1_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Endothelial cells","Lamb2","ITGA1_ITGB1","LAMININ","0.026","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hematopoietic cells","Lamb2","ITGA1_ITGB1","LAMININ","0.011","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Hematopoietic cells","Lamb2","ITGA1_ITGB1","LAMININ","0.010","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hepatic stellate cells","Lamb2","ITGA1_ITGB1","LAMININ","0.021","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Hepatic stellate cells","Lamb2","ITGA1_ITGB1","LAMININ","0.018","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hepatocytes","Lamb2","ITGA1_ITGB1","LAMININ","0.018","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Hepatocytes","Lamb2","ITGA1_ITGB1","LAMININ","0.016","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Kupffer cells","Lamb2","ITGA1_ITGB1","LAMININ","0.015","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Kupffer cells","Lamb2","ITGA1_ITGB1","LAMININ","0.013","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Mast cells","Lamb2","ITGA1_ITGB1","LAMININ","0.030","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Mast cells","Lamb2","ITGA1_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Mast cells","Lamb2","ITGA1_ITGB1","LAMININ","0.027","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Natural killer cells","Lamb2","ITGA1_ITGB1","LAMININ","0.018","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Natural killer cells","Lamb2","ITGA1_ITGB1","LAMININ","0.016","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","B cells","Lamb3","ITGA1_ITGB1","LAMININ","0.001","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","B cells","Lamb3","ITGA1_ITGB1","LAMININ","0.001","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","CD4+ T cell","Lamb3","ITGA1_ITGB1","LAMININ","0.004","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","CD4+ T cell","Lamb3","ITGA1_ITGB1","LAMININ","0.004","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","Cholangiocytes","Lamb3","ITGA1_ITGB1","LAMININ","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","Cholangiocytes","Lamb3","ITGA1_ITGB1","LAMININ","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","Endothelial cells","Lamb3","ITGA1_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","Endothelial cells","Lamb3","ITGA1_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","Hematopoietic cells","Lamb3","ITGA1_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","Hematopoietic cells","Lamb3","ITGA1_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","Hepatic stellate cells","Lamb3","ITGA1_ITGB1","LAMININ","0.006","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","Hepatic stellate cells","Lamb3","ITGA1_ITGB1","LAMININ","0.006","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","Hepatocytes","Lamb3","ITGA1_ITGB1","LAMININ","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","Hepatocytes","Lamb3","ITGA1_ITGB1","LAMININ","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","Kupffer cells","Lamb3","ITGA1_ITGB1","LAMININ","0.004","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","Kupffer cells","Lamb3","ITGA1_ITGB1","LAMININ","0.004","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","Mast cells","Lamb3","ITGA1_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","Mast cells","Lamb3","ITGA1_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","Natural killer cells","Lamb3","ITGA1_ITGB1","LAMININ","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","Natural killer cells","Lamb3","ITGA1_ITGB1","LAMININ","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","B cells","Lamc1","ITGA1_ITGB1","LAMININ","0.001","0.040","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","B cells","Lamc1","ITGA1_ITGB1","LAMININ","0.001","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","CD4+ T cell","Lamc1","ITGA1_ITGB1","LAMININ","0.004","0.040","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","CD4+ T cell","Lamc1","ITGA1_ITGB1","LAMININ","0.004","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lamc1","ITGA1_ITGB1","LAMININ","0.005","0.040","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Cholangiocytes","Lamc1","ITGA1_ITGB1","LAMININ","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Endothelial cells","Lamc1","ITGA1_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Endothelial cells","Lamc1","ITGA1_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hematopoietic cells","Lamc1","ITGA1_ITGB1","LAMININ","0.003","0.040","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Hematopoietic cells","Lamc1","ITGA1_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hepatic stellate cells","Lamc1","ITGA1_ITGB1","LAMININ","0.006","0.030","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Hepatic stellate cells","Lamc1","ITGA1_ITGB1","LAMININ","0.006","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hepatocytes","Lamc1","ITGA1_ITGB1","LAMININ","0.005","0.040","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Hepatocytes","Lamc1","ITGA1_ITGB1","LAMININ","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Kupffer cells","Lamc1","ITGA1_ITGB1","LAMININ","0.004","0.040","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Kupffer cells","Lamc1","ITGA1_ITGB1","LAMININ","0.004","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Mast cells","Lamc1","ITGA1_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Mast cells","Lamc1","ITGA1_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Natural killer cells","Lamc1","ITGA1_ITGB1","LAMININ","0.005","0.040","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Natural killer cells","Lamc1","ITGA1_ITGB1","LAMININ","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","B cells","Lamc2","ITGA1_ITGB1","LAMININ","0.001","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","CD4+ T cell","Lamc2","ITGA1_ITGB1","LAMININ","0.004","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lamc2","ITGA1_ITGB1","LAMININ","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Endothelial cells","Lamc2","ITGA1_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hematopoietic cells","Lamc2","ITGA1_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hepatic stellate cells","Lamc2","ITGA1_ITGB1","LAMININ","0.006","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hepatocytes","Lamc2","ITGA1_ITGB1","LAMININ","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Kupffer cells","Lamc2","ITGA1_ITGB1","LAMININ","0.004","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Mast cells","Lamc2","ITGA1_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Natural killer cells","Lamc2","ITGA1_ITGB1","LAMININ","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","B cells","Lamc3","ITGA1_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","CD4+ T cell","Lamc3","ITGA1_ITGB1","LAMININ","0.013","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lamc3","ITGA1_ITGB1","LAMININ","0.016","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Endothelial cells","Lamc3","ITGA1_ITGB1","LAMININ","0.030","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hematopoietic cells","Lamc3","ITGA1_ITGB1","LAMININ","0.012","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hepatic stellate cells","Lamc3","ITGA1_ITGB1","LAMININ","0.022","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hepatocytes","Lamc3","ITGA1_ITGB1","LAMININ","0.018","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Kupffer cells","Lamc3","ITGA1_ITGB1","LAMININ","0.015","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Mast cells","Lamc3","ITGA1_ITGB1","LAMININ","0.032","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Natural killer cells","Lamc3","ITGA1_ITGB1","LAMININ","0.019","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lama4","ITGA3_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Cholangiocytes","Lama4","ITGA3_ITGB1","LAMININ","0.008","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hepatic stellate cells","Cholangiocytes","Lama4","ITGA3_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hepatocytes","Cholangiocytes","Lama4","ITGA3_ITGB1","LAMININ","0.007","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Cholangiocytes","Lama4","ITGA3_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Natural killer cells","Cholangiocytes","Lama4","ITGA3_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lama5","ITGA3_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Cholangiocytes","Lama5","ITGA3_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lamb2","ITGA3_ITGB1","LAMININ","0.008","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Cholangiocytes","Lamb2","ITGA3_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Cholangiocytes","Lamb2","ITGA3_ITGB1","LAMININ","0.007","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","Cholangiocytes","Lamb3","ITGA3_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","Cholangiocytes","Lamb3","ITGA3_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lamc1","ITGA3_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Cholangiocytes","Lamc1","ITGA3_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lamc2","ITGA3_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lamc3","ITGA3_ITGB1","LAMININ","0.008","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Col4a1","ITGA3_ITGB1","COLLAGEN","0.008","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Cholangiocytes","Col4a1","ITGA3_ITGB1","COLLAGEN","0.019","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hematopoietic cells","Cholangiocytes","Col4a1","ITGA3_ITGB1","COLLAGEN","0.007","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hepatic stellate cells","Cholangiocytes","Col4a1","ITGA3_ITGB1","COLLAGEN","0.011","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hepatocytes","Cholangiocytes","Col4a1","ITGA3_ITGB1","COLLAGEN","0.011","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Kupffer cells","Cholangiocytes","Col4a1","ITGA3_ITGB1","COLLAGEN","0.007","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Cholangiocytes","Col4a1","ITGA3_ITGB1","COLLAGEN","0.019","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Natural killer cells","Cholangiocytes","Col4a1","ITGA3_ITGB1","COLLAGEN","0.008","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Cholangiocytes","Col4a2","ITGA3_ITGB1","COLLAGEN","0.008","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hepatic stellate cells","Cholangiocytes","Col4a2","ITGA3_ITGB1","COLLAGEN","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hepatocytes","Cholangiocytes","Col4a2","ITGA3_ITGB1","COLLAGEN","0.007","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Kupffer cells","Cholangiocytes","Col4a2","ITGA3_ITGB1","COLLAGEN","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Cholangiocytes","Col4a2","ITGA3_ITGB1","COLLAGEN","0.010","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Natural killer cells","Cholangiocytes","Col4a2","ITGA3_ITGB1","COLLAGEN","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Col4a5","ITGA3_ITGB1","COLLAGEN","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Endothelial cells","Lama4","ITGA6_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Mast cells","Lama4","ITGA6_ITGB1","LAMININ","0.010","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lama5","ITGA6_ITGB1","LAMININ","0.002","0.010","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Cholangiocytes","Lama5","ITGA6_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Endothelial cells","Lama5","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Endothelial cells","Lama5","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Mast cells","Lama5","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Mast cells","Lama5","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lamb2","ITGA6_ITGB1","LAMININ","0.008","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Cholangiocytes","Lamb2","ITGA6_ITGB1","LAMININ","0.007","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Endothelial cells","Lamb2","ITGA6_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Endothelial cells","Lamb2","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Endothelial cells","Lamb2","ITGA6_ITGB1","LAMININ","0.008","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Mast cells","Lamb2","ITGA6_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Mast cells","Lamb2","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Mast cells","Lamb2","ITGA6_ITGB1","LAMININ","0.008","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","Cholangiocytes","Lamb3","ITGA6_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","Cholangiocytes","Lamb3","ITGA6_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","Endothelial cells","Lamb3","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","Endothelial cells","Lamb3","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","B cells","Mast cells","Lamb3","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","CD4+ T cell","Mast cells","Lamb3","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lamc1","ITGA6_ITGB1","LAMININ","0.002","0.030","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Cholangiocytes","Lamc1","ITGA6_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Endothelial cells","Lamc1","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Endothelial cells","Lamc1","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Mast cells","Lamc1","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Mast cells","Lamc1","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lamc2","ITGA6_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Endothelial cells","Lamc2","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Mast cells","Lamc2","ITGA6_ITGB1","LAMININ","0.003","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lamc3","ITGA6_ITGB1","LAMININ","0.008","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Endothelial cells","Lamc3","ITGA6_ITGB1","LAMININ","0.009","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Mast cells","Lamc3","ITGA6_ITGB1","LAMININ","0.010","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Endothelial cells","Vtn","ITGA8_ITGB1","VTN","0.010","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hepatic stellate cells","Endothelial cells","Vtn","ITGA8_ITGB1","VTN","0.001","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hepatocytes","Endothelial cells","Vtn","ITGA8_ITGB1","VTN","0.011","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Mast cells","Vtn","ITGA8_ITGB1","VTN","0.011","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hepatic stellate cells","Mast cells","Vtn","ITGA8_ITGB1","VTN","0.001","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hepatocytes","Mast cells","Vtn","ITGA8_ITGB1","VTN","0.012","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Endothelial cells","Col4a1","ITGA9_ITGB1","COLLAGEN","0.051","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Endothelial cells","Col4a1","ITGA9_ITGB1","COLLAGEN","0.051","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Mast cells","Col4a1","ITGA9_ITGB1","COLLAGEN","0.040","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Mast cells","Col4a1","ITGA9_ITGB1","COLLAGEN","0.040","0.010","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Endothelial cells","Col4a2","ITGA9_ITGB1","COLLAGEN","0.023","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hepatocytes","Endothelial cells","Col4a2","ITGA9_ITGB1","COLLAGEN","0.020","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Endothelial cells","Col4a2","ITGA9_ITGB1","COLLAGEN","0.030","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Hepatic stellate cells","Col4a2","ITGA9_ITGB1","COLLAGEN","0.021","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Mast cells","Col4a2","ITGA9_ITGB1","COLLAGEN","0.023","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Col4a5","ITGA9_ITGB1","COLLAGEN","0.004","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Endothelial cells","Col4a5","ITGA9_ITGB1","COLLAGEN","0.007","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hematopoietic cells","Col4a5","ITGA9_ITGB1","COLLAGEN","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hepatic stellate cells","Col4a5","ITGA9_ITGB1","COLLAGEN","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hepatocytes","Col4a5","ITGA9_ITGB1","COLLAGEN","0.004","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Kupffer cells","Col4a5","ITGA9_ITGB1","COLLAGEN","0.004","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Mast cells","Col4a5","ITGA9_ITGB1","COLLAGEN","0.005","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Natural killer cells","Col4a5","ITGA9_ITGB1","COLLAGEN","0.002","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Endothelial cells","Endothelial cells","Lama4","ITGA9_ITGB1","LAMININ","0.023","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Hepatocytes","Endothelial cells","Lama4","ITGA9_ITGB1","LAMININ","0.020","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Cholangiocytes","Lama5","ITGA9_ITGB1","LAMININ","0.004","0.020","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Cholangiocytes","Lama5","ITGA9_ITGB1","LAMININ","0.004","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Endothelial cells","Lama5","ITGA9_ITGB1","LAMININ","0.007","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Endothelial cells","Lama5","ITGA9_ITGB1","LAMININ","0.007","0.000","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Cholangiocytes","Hematopoietic cells","Lama5","ITGA9_ITGB1","LAMININ","0.002","0.020","KEGG: mmu04512",""
"CCN0483","0.8","Liver","Normal","Mast cells","Hematopoietic cells","Lama5","ITGA9_ITGB1","LAMININ","0.002","0.000","KEGG: mmu04512",""
