Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Protein stable ID	Protein stable ID version	Gene name	Source of gene name
ENSMUSG00000100024	ENSMUSG00000100024.2	ENSMUST00000188517	ENSMUST00000188517.2			Gm21782	MGI Symbol
ENSMUSG00000099409	ENSMUSG00000099409.2	ENSMUST00000189287	ENSMUST00000189287.2			Gm28751	MGI Symbol
ENSMUSG00000099522	ENSMUSG00000099522.2	ENSMUST00000188340	ENSMUST00000188340.2			Gm28752	MGI Symbol
ENSMUSG00000100938	ENSMUSG00000100938.2	ENSMUST00000190994	ENSMUST00000190994.2			Gm28726	MGI Symbol
ENSMUSG00000100938	ENSMUSG00000100938.2	ENSMUST00000191027	ENSMUST00000191027.2			Gm28726	MGI Symbol
ENSMUSG00000101821	ENSMUSG00000101821.2	ENSMUST00000186571	ENSMUST00000186571.2			Gm21308	MGI Symbol
ENSMUSG00000101950	ENSMUSG00000101950.2	ENSMUST00000191020	ENSMUST00000191020.2			Gm29267	MGI Symbol
ENSMUSG00000099441	ENSMUSG00000099441.2	ENSMUST00000188669	ENSMUST00000188669.2			Gm29268	MGI Symbol
ENSMUSG00000102079	ENSMUSG00000102079.2	ENSMUST00000187583	ENSMUST00000187583.2			Gm21879	MGI Symbol
ENSMUSG00000100411	ENSMUSG00000100411.2	ENSMUST00000190087	ENSMUST00000190087.2			Gm29269	MGI Symbol
ENSMUSG00000100449	ENSMUSG00000100449.2	ENSMUST00000186638	ENSMUST00000186638.2			Gm28757	MGI Symbol
ENSMUSG00000100970	ENSMUSG00000100970.2	ENSMUST00000188071	ENSMUST00000188071.2			Gm29270	MGI Symbol
ENSMUSG00000101990	ENSMUSG00000101990.2	ENSMUST00000186896	ENSMUST00000186896.2			Gm20856	MGI Symbol
ENSMUSG00000099642	ENSMUSG00000099642.2	ENSMUST00000187833	ENSMUST00000187833.2			Gm28348	MGI Symbol
ENSMUSG00000101354	ENSMUSG00000101354.2	ENSMUST00000189310	ENSMUST00000189310.2			Gm28973	MGI Symbol
ENSMUSG00000101204	ENSMUSG00000101204.7	ENSMUST00000189943	ENSMUST00000189943.7			Gm29271	MGI Symbol
ENSMUSG00000101204	ENSMUSG00000101204.7	ENSMUST00000185438	ENSMUST00000185438.7			Gm29271	MGI Symbol
ENSMUSG00000101204	ENSMUSG00000101204.7	ENSMUST00000187018	ENSMUST00000187018.2			Gm29271	MGI Symbol
ENSMUSG00000101835	ENSMUSG00000101835.2	ENSMUST00000190346	ENSMUST00000190346.2			Gm21734	MGI Symbol
ENSMUSG00000102127	ENSMUSG00000102127.2	ENSMUST00000186990	ENSMUST00000186990.2			Gm28972	MGI Symbol
ENSMUSG00000099362	ENSMUSG00000099362.2	ENSMUST00000191098	ENSMUST00000191098.2			Gm28970	MGI Symbol
ENSMUSG00000099921	ENSMUSG00000099921.2	ENSMUST00000187506	ENSMUST00000187506.2			Gm28971	MGI Symbol
ENSMUSG00000099921	ENSMUSG00000099921.2	ENSMUST00000189585	ENSMUST00000189585.2			Gm28971	MGI Symbol
ENSMUSG00002076147	ENSMUSG00002076147.1	ENSMUST00020182676	ENSMUST00020182676.1			Gm54345	MGI Symbol
ENSMUSG00000100581	ENSMUSG00000100581.2	ENSMUST00000185440	ENSMUST00000185440.2			Gm21785	MGI Symbol
ENSMUSG00000095650	ENSMUSG00000095650.3	ENSMUST00000181549	ENSMUST00000181549.2	ENSMUSP00000138074	ENSMUSP00000138074.2	Gm20854	MGI Symbol
ENSMUSG00000095650	ENSMUSG00000095650.3	ENSMUST00000178889	ENSMUST00000178889.2	ENSMUSP00000136905	ENSMUSP00000136905.2	Gm20854	MGI Symbol
ENSMUSG00000099477	ENSMUSG00000099477.2	ENSMUST00000188590	ENSMUST00000188590.2			Gm28349	MGI Symbol
ENSMUSG00000102092	ENSMUSG00000102092.2	ENSMUST00000189182	ENSMUST00000189182.2			Gm21892	MGI Symbol
ENSMUSG00000101989	ENSMUSG00000101989.2	ENSMUST00000189021	ENSMUST00000189021.2			Gm28346	MGI Symbol
ENSMUSG00000100288	ENSMUSG00000100288.2	ENSMUST00000188769	ENSMUST00000188769.2			Gm28345	MGI Symbol
ENSMUSG00000099341	ENSMUSG00000099341.2	ENSMUST00000188526	ENSMUST00000188526.2			Gm29090	MGI Symbol
ENSMUSG00000101282	ENSMUSG00000101282.2	ENSMUST00000188694	ENSMUST00000188694.2			Gm28152	MGI Symbol
ENSMUSG00000101282	ENSMUSG00000101282.2	ENSMUST00000191177	ENSMUST00000191177.2			Gm28152	MGI Symbol
ENSMUSG00002075299	ENSMUSG00002075299.1	ENSMUST00020182786	ENSMUST00020182786.1			Gm54346	MGI Symbol
ENSMUSG00000101221	ENSMUSG00000101221.2	ENSMUST00000188591	ENSMUST00000188591.2			Gm21881	MGI Symbol
ENSMUSG00000099992	ENSMUSG00000099992.2	ENSMUST00000187508	ENSMUST00000187508.2			Gm21435	MGI Symbol
ENSMUSG00000101346	ENSMUSG00000101346.2	ENSMUST00000188424	ENSMUST00000188424.2			Gm29505	MGI Symbol
ENSMUSG00000101230	ENSMUSG00000101230.2	ENSMUST00000186957	ENSMUST00000186957.2			Gm21862	MGI Symbol
ENSMUSG00000102061	ENSMUSG00000102061.2	ENSMUST00000188540	ENSMUST00000188540.2			Gm28823	MGI Symbol
ENSMUSG00000100541	ENSMUSG00000100541.2	ENSMUST00000186191	ENSMUST00000186191.2			Gm28871	MGI Symbol
ENSMUSG00000101961	ENSMUSG00000101961.2	ENSMUST00000189607	ENSMUST00000189607.2			Gm28220	MGI Symbol
ENSMUSG00000101961	ENSMUSG00000101961.2	ENSMUST00000190253	ENSMUST00000190253.2			Gm28220	MGI Symbol
ENSMUSG00000099367	ENSMUSG00000099367.2	ENSMUST00000185544	ENSMUST00000185544.2			Gm29512	MGI Symbol
ENSMUSG00000099666	ENSMUSG00000099666.7	ENSMUST00000187580	ENSMUST00000187580.7			Gm29511	MGI Symbol
ENSMUSG00000099666	ENSMUSG00000099666.7	ENSMUST00000189473	ENSMUST00000189473.7			Gm29511	MGI Symbol
ENSMUSG00000099666	ENSMUSG00000099666.7	ENSMUST00000191309	ENSMUST00000191309.2			Gm29511	MGI Symbol
ENSMUSG00000100240	ENSMUSG00000100240.2	ENSMUST00000188754	ENSMUST00000188754.2	ENSMUSP00000139858	ENSMUSP00000139858.2	Gm20820	MGI Symbol
ENSMUSG00000100331	ENSMUSG00000100331.2	ENSMUST00000187276	ENSMUST00000187276.2			Gm20880	MGI Symbol
ENSMUSG00000101347	ENSMUSG00000101347.2	ENSMUST00000185452	ENSMUST00000185452.2			Gm28219	MGI Symbol
ENSMUSG00000100390	ENSMUSG00000100390.2	ENSMUST00000186397	ENSMUST00000186397.2			Gm20881	MGI Symbol
ENSMUSG00000099824	ENSMUSG00000099824.2	ENSMUST00000186782	ENSMUST00000186782.2			Gm28218	MGI Symbol
ENSMUSG00000099824	ENSMUSG00000099824.2	ENSMUST00000185320	ENSMUST00000185320.2			Gm28218	MGI Symbol
ENSMUSG00000101263	ENSMUSG00000101263.2	ENSMUST00000187611	ENSMUST00000187611.2			Gm29121	MGI Symbol
ENSMUSG00002076549	ENSMUSG00002076549.1	ENSMUST00020181692	ENSMUST00020181692.1			Gm54347	MGI Symbol
ENSMUSG00000099986	ENSMUSG00000099986.2	ENSMUST00000186111	ENSMUST00000186111.2			Gm29120	MGI Symbol
ENSMUSG00000100116	ENSMUSG00000100116.2	ENSMUST00000186824	ENSMUST00000186824.2			Gm20861	MGI Symbol
ENSMUSG00000100118	ENSMUSG00000100118.2	ENSMUST00000190374	ENSMUST00000190374.2			Gm29117	MGI Symbol
ENSMUSG00000100118	ENSMUSG00000100118.2	ENSMUST00000185246	ENSMUST00000185246.2			Gm29117	MGI Symbol
ENSMUSG00000099524	ENSMUSG00000099524.2	ENSMUST00000190842	ENSMUST00000190842.2			Gm20860	MGI Symbol
ENSMUSG00000100854	ENSMUSG00000100854.2	ENSMUST00000186603	ENSMUST00000186603.2			Gm28057	MGI Symbol
ENSMUSG00000101092	ENSMUSG00000101092.2	ENSMUST00000187116	ENSMUST00000187116.2			Gm21796	MGI Symbol
ENSMUSG00000100817	ENSMUSG00000100817.2	ENSMUST00000187209	ENSMUST00000187209.2			Gm29302	MGI Symbol
ENSMUSG00000102122	ENSMUSG00000102122.2	ENSMUST00000185245	ENSMUST00000185245.2	ENSMUSP00000140542	ENSMUSP00000140542.2	Gm20883	MGI Symbol
ENSMUSG00000099513	ENSMUSG00000099513.2	ENSMUST00000189973	ENSMUST00000189973.2			Gm29119	MGI Symbol
ENSMUSG00000101552	ENSMUSG00000101552.2	ENSMUST00000186908	ENSMUST00000186908.2			Gm29118	MGI Symbol
ENSMUSG00000102110	ENSMUSG00000102110.2	ENSMUST00000186328	ENSMUST00000186328.2			Gm28440	MGI Symbol
ENSMUSG00000102110	ENSMUSG00000102110.2	ENSMUST00000190645	ENSMUST00000190645.2			Gm28440	MGI Symbol
ENSMUSG00000100973	ENSMUSG00000100973.2	ENSMUST00000185609	ENSMUST00000185609.2			Gm29299	MGI Symbol
ENSMUSG00000100388	ENSMUSG00000100388.2	ENSMUST00000189963	ENSMUST00000189963.2			Gm29116	MGI Symbol
ENSMUSG00000100388	ENSMUSG00000100388.2	ENSMUST00000185583	ENSMUST00000185583.2			Gm29116	MGI Symbol
ENSMUSG00000100802	ENSMUSG00000100802.2	ENSMUST00000185749	ENSMUST00000185749.2			Gm20889	MGI Symbol
ENSMUSG00000099588	ENSMUSG00000099588.2	ENSMUST00000186704	ENSMUST00000186704.2			Gm29298	MGI Symbol
ENSMUSG00000101752	ENSMUSG00000101752.2	ENSMUST00000188597	ENSMUST00000188597.2			Gm20887	MGI Symbol
ENSMUSG00000100028	ENSMUSG00000100028.2	ENSMUST00000190768	ENSMUST00000190768.2			Gm29092	MGI Symbol
ENSMUSG00000100350	ENSMUSG00000100350.2	ENSMUST00000187289	ENSMUST00000187289.2			Gm29091	MGI Symbol
ENSMUSG00000099867	ENSMUSG00000099867.2	ENSMUST00000185235	ENSMUST00000185235.2			Gm29320	MGI Symbol
ENSMUSG00000101193	ENSMUSG00000101193.2	ENSMUST00000191571	ENSMUST00000191571.2			Gm21849	MGI Symbol
ENSMUSG00000100887	ENSMUSG00000100887.2	ENSMUST00000188186	ENSMUST00000188186.2			Gm29297	MGI Symbol
ENSMUSG00000100887	ENSMUSG00000100887.2	ENSMUST00000186580	ENSMUST00000186580.2			Gm29297	MGI Symbol
ENSMUSG00000100655	ENSMUSG00000100655.2	ENSMUST00000186803	ENSMUST00000186803.2			Gm21462	MGI Symbol
ENSMUSG00000101670	ENSMUSG00000101670.2	ENSMUST00000187680	ENSMUST00000187680.2			Gm21470	MGI Symbol
ENSMUSG00000100773	ENSMUSG00000100773.2	ENSMUST00000190147	ENSMUST00000190147.2			Gm28366	MGI Symbol
ENSMUSG00000100365	ENSMUSG00000100365.2	ENSMUST00000188060	ENSMUST00000188060.2			Gm29319	MGI Symbol
ENSMUSG00000099985	ENSMUSG00000099985.2	ENSMUST00000187200	ENSMUST00000187200.2			Gm28317	MGI Symbol
ENSMUSG00000099916	ENSMUSG00000099916.7	ENSMUST00000190347	ENSMUST00000190347.7			Gm28318	MGI Symbol
ENSMUSG00000099916	ENSMUSG00000099916.7	ENSMUST00000189558	ENSMUST00000189558.7			Gm28318	MGI Symbol
ENSMUSG00000099916	ENSMUSG00000099916.7	ENSMUST00000187988	ENSMUST00000187988.2			Gm28318	MGI Symbol
ENSMUSG00000101631	ENSMUSG00000101631.2	ENSMUST00000186946	ENSMUST00000186946.2			Gm20884	MGI Symbol
ENSMUSG00000099613	ENSMUSG00000099613.2	ENSMUST00000191411	ENSMUST00000191411.2			Gm28313	MGI Symbol
ENSMUSG00000101557	ENSMUSG00000101557.2	ENSMUST00000191276	ENSMUST00000191276.2			Gm28314	MGI Symbol
ENSMUSG00000101222	ENSMUSG00000101222.2	ENSMUST00000189948	ENSMUST00000189948.2			Gm28315	MGI Symbol
ENSMUSG00000101902	ENSMUSG00000101902.2	ENSMUST00000189870	ENSMUST00000189870.2			Gm29115	MGI Symbol
ENSMUSG00000102132	ENSMUSG00000102132.2	ENSMUST00000191291	ENSMUST00000191291.2			Gm21813	MGI Symbol
ENSMUSG00000100787	ENSMUSG00000100787.7	ENSMUST00000187576	ENSMUST00000187576.7			Gm28316	MGI Symbol
ENSMUSG00000100787	ENSMUSG00000100787.7	ENSMUST00000188379	ENSMUST00000188379.7			Gm28316	MGI Symbol
ENSMUSG00000100787	ENSMUSG00000100787.7	ENSMUST00000188841	ENSMUST00000188841.2			Gm28316	MGI Symbol
ENSMUSG00000100098	ENSMUSG00000100098.2	ENSMUST00000189705	ENSMUST00000189705.2			Gm21387	MGI Symbol
ENSMUSG00000099709	ENSMUSG00000099709.2	ENSMUST00000188391	ENSMUST00000188391.2			Gm21396	MGI Symbol
ENSMUSG00000101002	ENSMUSG00000101002.2	ENSMUST00000188946	ENSMUST00000188946.2			Gm28944	MGI Symbol
ENSMUSG00000099856	ENSMUSG00000099856.2	ENSMUST00000186493	ENSMUST00000186493.2	ENSMUSP00000140305	ENSMUSP00000140305.2	Gm20906	MGI Symbol
ENSMUSG00000101019	ENSMUSG00000101019.2	ENSMUST00000186187	ENSMUST00000186187.2			Gm28943	MGI Symbol
ENSMUSG00000101241	ENSMUSG00000101241.2	ENSMUST00000188823	ENSMUST00000188823.2			Gm29111	MGI Symbol
ENSMUSG00000101684	ENSMUSG00000101684.2	ENSMUST00000191176	ENSMUST00000191176.2			Gm28946	MGI Symbol
ENSMUSG00000100695	ENSMUSG00000100695.2	ENSMUST00000185782	ENSMUST00000185782.2			Gm28110	MGI Symbol
ENSMUSG00000100820	ENSMUSG00000100820.2	ENSMUST00000187780	ENSMUST00000187780.2			Gm28945	MGI Symbol
ENSMUSG00000101866	ENSMUSG00000101866.2	ENSMUST00000189979	ENSMUST00000189979.2			Gm28109	MGI Symbol
ENSMUSG00000101931	ENSMUSG00000101931.2	ENSMUST00000186747	ENSMUST00000186747.2			Gm28108	MGI Symbol
ENSMUSG00000101931	ENSMUSG00000101931.2	ENSMUST00000191442	ENSMUST00000191442.2			Gm28108	MGI Symbol
ENSMUSG00000100355	ENSMUSG00000100355.2	ENSMUST00000191118	ENSMUST00000191118.2			Gm28107	MGI Symbol
ENSMUSG00000101646	ENSMUSG00000101646.2	ENSMUST00000187640	ENSMUST00000187640.2			Gm28106	MGI Symbol
ENSMUSG00000100947	ENSMUSG00000100947.2	ENSMUST00000187805	ENSMUST00000187805.2			Gm28949	MGI Symbol
ENSMUSG00000100461	ENSMUSG00000100461.2	ENSMUST00000188447	ENSMUST00000188447.2			Gm28948	MGI Symbol
ENSMUSG00000100746	ENSMUSG00000100746.2	ENSMUST00000190217	ENSMUST00000190217.2			Gm28716	MGI Symbol
ENSMUSG00000099675	ENSMUSG00000099675.2	ENSMUST00000189950	ENSMUST00000189950.2			Gm28717	MGI Symbol
ENSMUSG00000101770	ENSMUSG00000101770.2	ENSMUST00000188417	ENSMUST00000188417.2			Gm28718	MGI Symbol
ENSMUSG00000100248	ENSMUSG00000100248.7	ENSMUST00000188826	ENSMUST00000188826.7			Gm28950	MGI Symbol
ENSMUSG00000100248	ENSMUSG00000100248.7	ENSMUST00000185250	ENSMUST00000185250.7			Gm28950	MGI Symbol
ENSMUSG00000100248	ENSMUSG00000100248.7	ENSMUST00000185765	ENSMUST00000185765.2			Gm28950	MGI Symbol
ENSMUSG00000101623	ENSMUSG00000101623.2	ENSMUST00000190467	ENSMUST00000190467.2			Gm21245	MGI Symbol
ENSMUSG00000099643	ENSMUSG00000099643.2	ENSMUST00000188893	ENSMUST00000188893.2			Gm29162	MGI Symbol
ENSMUSG00000099643	ENSMUSG00000099643.2	ENSMUST00000187723	ENSMUST00000187723.2			Gm29162	MGI Symbol
ENSMUSG00000100996	ENSMUSG00000100996.2	ENSMUST00000189835	ENSMUST00000189835.2			Gm29169	MGI Symbol
ENSMUSG00000099777	ENSMUSG00000099777.2	ENSMUST00000189307	ENSMUST00000189307.2			Gm21777	MGI Symbol
ENSMUSG00000101515	ENSMUSG00000101515.2	ENSMUST00000190745	ENSMUST00000190745.2			Gm21899	MGI Symbol
ENSMUSG00000100930	ENSMUSG00000100930.2	ENSMUST00000187298	ENSMUST00000187298.2			Gm28866	MGI Symbol
ENSMUSG00000099559	ENSMUSG00000099559.2	ENSMUST00000190236	ENSMUST00000190236.2			Gm29063	MGI Symbol
ENSMUSG00000099637	ENSMUSG00000099637.2	ENSMUST00000186808	ENSMUST00000186808.2			Gm28737	MGI Symbol
ENSMUSG00000100440	ENSMUSG00000100440.2	ENSMUST00000185222	ENSMUST00000185222.2			Gm28405	MGI Symbol
ENSMUSG00000100440	ENSMUSG00000100440.2	ENSMUST00000187915	ENSMUST00000187915.2			Gm28405	MGI Symbol
ENSMUSG00000101494	ENSMUSG00000101494.2	ENSMUST00000188516	ENSMUST00000188516.2			Gm21792	MGI Symbol
ENSMUSG00000099565	ENSMUSG00000099565.2	ENSMUST00000187480	ENSMUST00000187480.2			Gm28738	MGI Symbol
ENSMUSG00000099649	ENSMUSG00000099649.2	ENSMUST00000186516	ENSMUST00000186516.2			Gm28406	MGI Symbol
ENSMUSG00000100343	ENSMUSG00000100343.2	ENSMUST00000190009	ENSMUST00000190009.2			Gm20923	MGI Symbol
ENSMUSG00000100391	ENSMUSG00000100391.2	ENSMUST00000191120	ENSMUST00000191120.2			Gm28978	MGI Symbol
ENSMUSG00000101984	ENSMUSG00000101984.2	ENSMUST00000189054	ENSMUST00000189054.2			Gm29436	MGI Symbol
ENSMUSG00000101984	ENSMUSG00000101984.2	ENSMUST00000188158	ENSMUST00000188158.2			Gm29436	MGI Symbol
ENSMUSG00000099494	ENSMUSG00000099494.7	ENSMUST00000188434	ENSMUST00000188434.7			Gm28197	MGI Symbol
ENSMUSG00000099494	ENSMUSG00000099494.7	ENSMUST00000185774	ENSMUST00000185774.7			Gm28197	MGI Symbol
ENSMUSG00000099494	ENSMUSG00000099494.7	ENSMUST00000188364	ENSMUST00000188364.2			Gm28197	MGI Symbol
ENSMUSG00000100637	ENSMUSG00000100637.2	ENSMUST00000191091	ENSMUST00000191091.2			Gm20819	MGI Symbol
ENSMUSG00000102044	ENSMUSG00000102044.2	ENSMUST00000187380	ENSMUST00000187380.2			Gm21249	MGI Symbol
ENSMUSG00000101850	ENSMUSG00000101850.2	ENSMUST00000185865	ENSMUST00000185865.2			Gm29437	MGI Symbol
ENSMUSG00000099745	ENSMUSG00000099745.2	ENSMUST00000186257	ENSMUST00000186257.2			Gm28736	MGI Symbol
ENSMUSG00000099436	ENSMUSG00000099436.2	ENSMUST00000188678	ENSMUST00000188678.2			Gm28977	MGI Symbol
ENSMUSG00000101883	ENSMUSG00000101883.2	ENSMUST00000187212	ENSMUST00000187212.2			Gm21840	MGI Symbol
ENSMUSG00000100067	ENSMUSG00000100067.2	ENSMUST00000185630	ENSMUST00000185630.2			Gm28407	MGI Symbol
ENSMUSG00000100067	ENSMUSG00000100067.2	ENSMUST00000187247	ENSMUST00000187247.2			Gm28407	MGI Symbol
ENSMUSG00000100818	ENSMUSG00000100818.2	ENSMUST00000191377	ENSMUST00000191377.2			Gm21287	MGI Symbol
ENSMUSG00000099529	ENSMUSG00000099529.2	ENSMUST00000188709	ENSMUST00000188709.2			Gm29390	MGI Symbol
ENSMUSG00000102022	ENSMUSG00000102022.7	ENSMUST00000188159	ENSMUST00000188159.7			Gm28735	MGI Symbol
ENSMUSG00000102022	ENSMUSG00000102022.7	ENSMUST00000188542	ENSMUST00000188542.7			Gm28735	MGI Symbol
ENSMUSG00000102022	ENSMUSG00000102022.7	ENSMUST00000187122	ENSMUST00000187122.2			Gm28735	MGI Symbol
ENSMUSG00000101497	ENSMUSG00000101497.2	ENSMUST00000188545	ENSMUST00000188545.2			Gm29391	MGI Symbol
ENSMUSG00000100870	ENSMUSG00000100870.2	ENSMUST00000187428	ENSMUST00000187428.2			Gm21720	MGI Symbol
ENSMUSG00000101694	ENSMUSG00000101694.2	ENSMUST00000189429	ENSMUST00000189429.2			Gm29392	MGI Symbol
ENSMUSG00000100492	ENSMUSG00000100492.2	ENSMUST00000188727	ENSMUST00000188727.2			Gm28672	MGI Symbol
ENSMUSG00000100492	ENSMUSG00000100492.2	ENSMUST00000190816	ENSMUST00000190816.2			Gm28672	MGI Symbol
ENSMUSG00000099725	ENSMUSG00000099725.2	ENSMUST00000188104	ENSMUST00000188104.2			Gm28734	MGI Symbol
ENSMUSG00000100403	ENSMUSG00000100403.2	ENSMUST00000190955	ENSMUST00000190955.2			Gm21838	MGI Symbol
ENSMUSG00000100853	ENSMUSG00000100853.2	ENSMUST00000188683	ENSMUST00000188683.2			Gm28232	MGI Symbol
ENSMUSG00000099982	ENSMUSG00000099982.2	ENSMUST00000185365	ENSMUST00000185365.2			Gm28670	MGI Symbol
ENSMUSG00000099982	ENSMUSG00000099982.2	ENSMUST00000188456	ENSMUST00000188456.2			Gm28670	MGI Symbol
ENSMUSG00000100036	ENSMUSG00000100036.2	ENSMUST00000187036	ENSMUST00000187036.2			Gm28671	MGI Symbol
ENSMUSG00000099506	ENSMUSG00000099506.2	ENSMUST00000189632	ENSMUST00000189632.2			Gm28732	MGI Symbol
ENSMUSG00000101402	ENSMUSG00000101402.2	ENSMUST00000186562	ENSMUST00000186562.2			Gm28673	MGI Symbol
ENSMUSG00000101402	ENSMUSG00000101402.2	ENSMUST00000187708	ENSMUST00000187708.2			Gm28673	MGI Symbol
ENSMUSG00000100584	ENSMUSG00000100584.7	ENSMUST00000187597	ENSMUST00000187597.7			Gm28733	MGI Symbol
ENSMUSG00000100584	ENSMUSG00000100584.7	ENSMUST00000187669	ENSMUST00000187669.7			Gm28733	MGI Symbol
ENSMUSG00000100584	ENSMUSG00000100584.7	ENSMUST00000187471	ENSMUST00000187471.2			Gm28733	MGI Symbol
ENSMUSG00000100574	ENSMUSG00000100574.2	ENSMUST00000187502	ENSMUST00000187502.2			Gm28674	MGI Symbol
ENSMUSG00000100574	ENSMUSG00000100574.2	ENSMUST00000191175	ENSMUST00000191175.2			Gm28674	MGI Symbol
ENSMUSG00000101987	ENSMUSG00000101987.2	ENSMUST00000185646	ENSMUST00000185646.2			Gm21268	MGI Symbol
ENSMUSG00000100072	ENSMUSG00000100072.2	ENSMUST00000185958	ENSMUST00000185958.2			Gm21275	MGI Symbol
ENSMUSG00000101570	ENSMUSG00000101570.2	ENSMUST00000189360	ENSMUST00000189360.2			Gm28233	MGI Symbol
ENSMUSG00000101885	ENSMUSG00000101885.2	ENSMUST00000185828	ENSMUST00000185828.2			Gm28235	MGI Symbol
ENSMUSG00000100095	ENSMUSG00000100095.2	ENSMUST00000185657	ENSMUST00000185657.2			Gm28234	MGI Symbol
ENSMUSG00000101420	ENSMUSG00000101420.2	ENSMUST00000190361	ENSMUST00000190361.2			Gm21902	MGI Symbol
ENSMUSG00000100270	ENSMUSG00000100270.2	ENSMUST00000188897	ENSMUST00000188897.2			Gm21803	MGI Symbol
ENSMUSG00000102011	ENSMUSG00000102011.2	ENSMUST00000189525	ENSMUST00000189525.2			Gm28930	MGI Symbol
ENSMUSG00000100246	ENSMUSG00000100246.2	ENSMUST00000188719	ENSMUST00000188719.2			Gm20879	MGI Symbol
ENSMUSG00000099654	ENSMUSG00000099654.7	ENSMUST00000188311	ENSMUST00000188311.7			Gm28236	MGI Symbol
ENSMUSG00000099654	ENSMUSG00000099654.7	ENSMUST00000186873	ENSMUST00000186873.7			Gm28236	MGI Symbol
ENSMUSG00000099654	ENSMUSG00000099654.7	ENSMUST00000185554	ENSMUST00000185554.2			Gm28236	MGI Symbol
ENSMUSG00000100834	ENSMUSG00000100834.2	ENSMUST00000191214	ENSMUST00000191214.2			Gm21285	MGI Symbol
ENSMUSG00000100533	ENSMUSG00000100533.7	ENSMUST00000186377	ENSMUST00000186377.7			Gm29504	MGI Symbol
ENSMUSG00000100533	ENSMUSG00000100533.7	ENSMUST00000185605	ENSMUST00000185605.2			Gm29504	MGI Symbol
ENSMUSG00000094729	ENSMUSG00000094729.3	ENSMUST00000187856	ENSMUST00000187856.2	ENSMUSP00000139491	ENSMUSP00000139491.2	Gm20747	MGI Symbol
ENSMUSG00000094729	ENSMUSG00000094729.3	ENSMUST00000179137	ENSMUST00000179137.2	ENSMUSP00000136937	ENSMUSP00000136937.2	Gm20747	MGI Symbol
ENSMUSG00000100332	ENSMUSG00000100332.2	ENSMUST00000191372	ENSMUST00000191372.2			Gm29250	MGI Symbol
ENSMUSG00000100678	ENSMUSG00000100678.2	ENSMUST00000191480	ENSMUST00000191480.2			Gm29251	MGI Symbol
ENSMUSG00000100507	ENSMUSG00000100507.2	ENSMUST00000189760	ENSMUST00000189760.2			Gm21906	MGI Symbol
ENSMUSG00000101547	ENSMUSG00000101547.2	ENSMUST00000189869	ENSMUST00000189869.2			Gm29252	MGI Symbol
ENSMUSG00000100401	ENSMUSG00000100401.7	ENSMUST00000186074	ENSMUST00000186074.7			Gm29248	MGI Symbol
ENSMUSG00000100401	ENSMUSG00000100401.7	ENSMUST00000189397	ENSMUST00000189397.7			Gm29248	MGI Symbol
ENSMUSG00000100401	ENSMUSG00000100401.7	ENSMUST00000186502	ENSMUST00000186502.2			Gm29248	MGI Symbol
ENSMUSG00000101992	ENSMUSG00000101992.2	ENSMUST00000189647	ENSMUST00000189647.2			Gm29249	MGI Symbol
ENSMUSG00000101367	ENSMUSG00000101367.2	ENSMUST00000186067	ENSMUST00000186067.2			Gm29484	MGI Symbol
ENSMUSG00000101665	ENSMUSG00000101665.2	ENSMUST00000190042	ENSMUST00000190042.2			Gm21920	MGI Symbol
ENSMUSG00000100778	ENSMUSG00000100778.2	ENSMUST00000189002	ENSMUST00000189002.2			Gm28908	MGI Symbol
ENSMUSG00000100835	ENSMUSG00000100835.2	ENSMUST00000189700	ENSMUST00000189700.2			Gm28907	MGI Symbol
ENSMUSG00000101446	ENSMUSG00000101446.2	ENSMUST00000189343	ENSMUST00000189343.2			Gm21749	MGI Symbol
ENSMUSG00000100045	ENSMUSG00000100045.2	ENSMUST00000186578	ENSMUST00000186578.2	ENSMUSP00000139649	ENSMUSP00000139649.2	Gm20929	MGI Symbol
ENSMUSG00000101018	ENSMUSG00000101018.2	ENSMUST00000185921	ENSMUST00000185921.2			Gm28910	MGI Symbol
ENSMUSG00000101178	ENSMUSG00000101178.2	ENSMUST00000189406	ENSMUST00000189406.2			Gm28909	MGI Symbol
ENSMUSG00000101566	ENSMUSG00000101566.2	ENSMUST00000188508	ENSMUST00000188508.2			Gm28276	MGI Symbol
ENSMUSG00000101190	ENSMUSG00000101190.7	ENSMUST00000187775	ENSMUST00000187775.7			Gm28274	MGI Symbol
ENSMUSG00000101190	ENSMUSG00000101190.7	ENSMUST00000187320	ENSMUST00000187320.7			Gm28274	MGI Symbol
ENSMUSG00000101190	ENSMUSG00000101190.7	ENSMUST00000190189	ENSMUST00000190189.2			Gm28274	MGI Symbol
ENSMUSG00000099942	ENSMUSG00000099942.2	ENSMUST00000189795	ENSMUST00000189795.2			Gm28275	MGI Symbol
ENSMUSG00000100864	ENSMUSG00000100864.2	ENSMUST00000188765	ENSMUST00000188765.2			Gm21302	MGI Symbol
ENSMUSG00000101368	ENSMUSG00000101368.2	ENSMUST00000186505	ENSMUST00000186505.2			Gm28290	MGI Symbol
ENSMUSG00000099682	ENSMUSG00000099682.2	ENSMUST00000186593	ENSMUST00000186593.2			Gm28292	MGI Symbol
ENSMUSG00000100227	ENSMUSG00000100227.7	ENSMUST00000186921	ENSMUST00000186921.7			Gm28291	MGI Symbol
